year|month|cost_type|value|cost_code|deputy_id
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7012849|121948
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7045513|121948
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7045515|121948
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7055988|121948
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7154832|121948
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7162369|121948
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|96.08|7196776|121948
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|139.38|7160681|121948
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|101.71|7144215|121948
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|98.97|7173960|121948
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|312.28|7198105|121948
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|51.45|7215143|121948
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|471.3|7151006|121948
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3637.4|7173183|121948
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2939.9|7194627|121948
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3298.9|7145791|121948
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2939.9|7185746|121948
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2603.9|7162032|121948
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7154754|121948
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6811790|74646
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6791003|74646
2019|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|6882569|74646
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|6933899|74646
2019|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6791096|74646
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6855409|74646
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|6954830|74646
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|6993888|74646
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6989233|74646
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|6820130|74646
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|6843688|74646
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6828205|74646
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6899417|74646
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6965393|74646
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1079.84|6939546|74646
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1220.46|7043369|74646
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4167.46|7043375|74646
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3984.69|7051550|74646
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3897.28|7058156|74646
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1165.99|7047384|74646
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4523.29|7101386|74646
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5005.45|7113470|74646
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7125868|74646
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7138177|74646
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|7075421|74646
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|7050021|74646
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|7006032|74646
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|7091205|74646
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1111.03|7070996|74646
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|6000.0|7060506|74646
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7150990|74646
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7163759|74646
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7174016|74646
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7187845|74646
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5000.0|7202763|74646
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|259.8|7213179|74646
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|131.05|7143614|74646
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|141.65|7159883|74646
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|226.38|7170471|74646
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|169.74|7184219|74646
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|168.32|7196717|74646
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|185.91|7213177|74646
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|524.51|7150993|74646
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|524.51|7164290|74646
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|502.01|7175858|74646
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|71.51|6743766|141372
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|70.0|6743759|141372
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|71.1|6743776|141372
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|22000.0|6735872|141372
2019|1|TELEFONIA|36.01|0|141372
2019|1|TELEFONIA|5.82|0|141372
2019|1|SERVIÇOS POSTAIS|14.2|0|141372
2019|1|FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR|52.08|6743801|141372
2019|1|FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR|36.4|6743820|141372
2019|1|FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR|35.42|6743790|141372
2019|1|FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR|66.8|6743798|141372
2019|1|FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR|55.7|6743785|141372
2019|1|FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR|35.52|6743808|141372
2019|1|LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES|6500.0|6744723|141372
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|15.65|7143904|141372
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|275.0|7200357|141372
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|275.0|7206304|141372
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|750.0|7206226|141372
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1305.72|7145165|141372
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|297.62|7153356|141372
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|21.9|7140863|141372
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|24.99|7202654|141372
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|375.54|7213153|141372
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7213151|141372
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7213606|141372
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|250.14|7213146|141372
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|154.03|7187325|141372
2021|1|COMBUSTÍVEIS E LUBRIFICANTES.|297.95|7144331|141372
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|126.0|7155165|141372
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|42.03|6746805|160508
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|42.03|6746816|160508
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|500.0|6758470|160508
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2258.74|6762680|160508
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|183.57|6757771|160508
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|194.18|6757757|160508
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|125.63|6757742|160508
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|2000.0|6762921|160508
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|8000.0|6757588|160508
2019|1|TELEFONIA|430.12|0|160508
2019|1|TELEFONIA|120.77|0|160508
2019|1|TELEFONIA|49.76|0|160508
2019|1|SERVIÇOS POSTAIS|56.4|6736918|160508
2019|1|SERVIÇOS POSTAIS|57.0|6746785|160508
2019|1|LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES|6000.0|6757974|160508
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|20.22|7022599|160508
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|195.9|7092514|160508
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|195.9|7118383|160508
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|195.9|7118395|160508
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|46.7|7043437|160508
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|339.67|7043446|160508
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|46.76|7043454|160508
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|383.15|7043464|160508
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|46.65|7052204|160508
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|178.1|7052207|160508
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|69.34|7060520|160508
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|46.75|7060497|160508
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|47.13|7092520|160508
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|50.66|7106934|160508
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|62.4|7106944|160508
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|197.02|7157090|160508
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|181.01|7157122|160508
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|145.68|7171720|160508
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|51.08|7171707|160508
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|51.08|7171709|160508
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|125.11|7174816|160508
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|71.33|7174859|160508
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|46.75|7174830|160508
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|160.81|7174804|160508
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|700.0|7161324|160508
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|800.0|7142909|160508
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|800.0|7181720|160508
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|800.0|7174080|160508
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|800.0|7186721|160508
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|800.0|7197777|160508
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|86.66|6767066|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|92.94|6798253|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2292.33|6771218|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|376.18|6771223|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|320.0|6767577|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|120.0|6762897|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|226.17|6762895|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|870.0|6759329|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1007.71|6767086|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|234.96|6759321|136811
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|146.64|6757073|136811
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.1|6756944|136811
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|178.39|6756989|136811
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|46.0|6756957|136811
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6756980|136811
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|564.0|7105073|136811
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7011508|136811
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7038050|136811
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|602.74|7060669|136811
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7071250|136811
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|78.8|7081815|136811
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7090682|136811
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7081779|136811
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7115358|136811
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7127740|136811
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7053149|136811
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7046441|136811
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|77.25|7011446|136811
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|74.07|7032434|136811
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|97.68|7038002|136811
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7152574|136811
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7166480|136811
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|565.0|7195519|136811
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|102.88|7152562|136811
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|97.51|7166483|136811
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|121.43|7195556|136811
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|68.54|7202821|136811
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|80.22|7202816|136811
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|230.5|7152591|136811
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|235.49|7195523|136811
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2434.03|7160354|136811
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|366.15|7160350|136811
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2381.6|7172383|136811
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|366.15|7172386|136811
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|366.15|7189069|136811
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|221.5|6740244|178835
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|492.42|6745945|178835
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4710.36|6758692|178835
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|240.0|6745649|178835
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|560.6|6762251|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|86.13|6745683|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|193.98|6739311|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|288.2|6739302|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6739308|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|195.99|6739295|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|235.0|6740232|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|278.22|6747291|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|272.01|6747287|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|201.03|6747285|178835
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|213.69|6739289|178835
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|189.9|7024773|178835
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|247.96|7133239|178835
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|429.31|7036660|178835
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|362.4|7010551|178835
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|251.05|7040159|178835
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|102.12|7049657|178835
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|99.2|7058057|178835
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|96.53|7066407|178835
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|96.49|7077450|178835
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|95.12|7087668|178835
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|98.03|7100747|178835
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|100.54|7113944|178835
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|135.95|7141796|178835
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|343.93|7023371|178835
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|608.93|7103697|178835
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|229.0|7190188|178835
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|300.08|7141742|178835
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|769.6|7192752|178835
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|37.94|7180177|178835
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|67.3|7174661|178835
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|108.2|7186870|178835
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|111.34|7203271|178835
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|265.57|7151602|178835
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|265.46|7167092|178835
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|259.98|7177368|178835
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|259.98|7193452|178835
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|260.55|7203273|178835
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|40.0|7192755|178835
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5457.58|7174663|178835
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|5514.8|7192758|178835
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|583.0|6744192|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6740685|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6744281|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|92.09|6744288|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|164.68|6744304|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|160.95|6744308|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|152.48|6744265|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6740695|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|6763544|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6763525|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|183.02|6763540|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|194.03|6763450|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|172.01|6763489|160527
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|170.0|6740727|160527
